channel,activation_variance_clean,activation_variance_clean_iqr,activation_variance_light,activation_variance_light_iqr,active_ratio_clean,active_ratio_clean_iqr,active_ratio_light,active_ratio_light_iqr,gradient_energy_clean,gradient_energy_clean_iqr,gradient_energy_light,gradient_energy_light_iqr,orientation_coherence_clean,orientation_coherence_clean_iqr,orientation_coherence_light,orientation_coherence_light_iqr,dominant_angle_clean,dominant_angle_clean_iqr,dominant_angle_light,dominant_angle_light_iqr,spectral_centroid_clean,spectral_centroid_clean_iqr,spectral_centroid_light,spectral_centroid_light_iqr,cross_light_ncc,cross_light_ncc_iqr,relative_mad,relative_mad_iqr,mean_shift_absolute,mean_shift_absolute_iqr,mean_shift_relative,mean_shift_relative_iqr,gradient_retention,gradient_retention_iqr,spatial_entropy_clean,spatial_entropy_clean_iqr,component_count_clean,component_count_clean_iqr,component_scale_clean,component_scale_clean_iqr,spatial_entropy_light,spatial_entropy_light_iqr,component_count_light,component_count_light_iqr,component_scale_light,component_scale_light_iqr,gradient_energy,orientation_coherence,spectral_centroid,density_label,structure_label,illumination_label,colour_label,frequency_label,soft_label,dead_variance_max_condition,dead_gradient_max_condition,dead_base_rule,dead_bootstrap_stability,confirmed_dead_candidate,manual_review_status
103,0.0601861970083936,0.018023051283229084,0.055492204365189285,0.022686174592064838,0.6579166666666667,0.06796875000000002,0.6675,0.09359375000000003,0.054161447150283565,0.018517608199016468,0.047312488585139825,0.021491794836764236,0.23042890115351694,0.07110749366266256,0.21748242123396294,0.07886741135579906,133.79809397823897,7.924707542234273,130.31462440816645,9.789177127544889,0.3327941697885085,0.02421101679896226,0.3325739964273652,0.021988529005974533,0.8935524232488303,0.32940630405894855,0.31993682905616005,0.4798189966875509,-0.01226150400660761,0.024535646271633973,-0.05998839471008399,0.12119088596549143,0.9327473648024123,0.19965037281817644,0.9176272282586768,0.01262892499641488,64.0,8.5,0.0011956463675213676,0.00024785949937159595,0.9160906188120594,0.01777452242888744,62.0,13.5,0.0012611959438131313,0.0004296678162005543,0.050736967867711695,0.22395566119373994,0.33268408310793685,Dense-global,Mixed/isotropic,Sensitive,N/A,Mid-frequency,Dense-global + Mixed/isotropic + Mid-frequency + Sensitive,0.0601861970083936,0.054161447150283565,False,0.0,False,not_required
104,0.06801359289724371,0.011216472607623554,0.072055825940986,0.03037455692997816,0.43864583333333335,0.05666666666666664,0.4107291666666667,0.09380208333333334,0.07058216123469122,0.013468431099920963,0.07575318633499122,0.030956276394515682,0.06008956839260794,0.041999303270139184,0.05117952723379432,0.05219073105100558,143.88266942021716,18.519901039928385,129.94746700853668,30.36722052988378,0.43333678980572854,0.015655564967321345,0.4273942695998716,0.03779473858265514,0.8155959829286521,0.46495873984322156,0.611087945758852,0.7333867799300393,-0.00102472789956512,0.01202210384414873,-0.007127230421517052,0.08209052062757943,0.9999999999880921,0.4125928676280014,0.8535810549530266,0.020909944427839444,54.0,9.5,0.0006519206043072966,8.539922195142642e-05,0.8411277684674097,0.031502915656560826,48.0,14.5,0.0006380672368733666,0.00017782181629634225,0.07316767378484121,0.05563454781320113,0.43036552970280006,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.07681395174746597,0.07813919467510866,False,0.0,False,not_required
105,0.06011410850881522,0.017665399643802968,0.055718715808453674,0.02784823259419484,0.43916666666666665,0.04489583333333336,0.4125,0.049375,0.05762550219486475,0.01704024272748314,0.05338091886958675,0.027468178959098713,0.11288036045188105,0.06535074003531333,0.1088978417746169,0.05614158057784066,138.4254518502893,13.062697095090613,142.57193734747642,13.434062497965982,0.35782428559160084,0.011690179782552823,0.3515197816447501,0.022441665445197156,0.8919890210970252,0.299955639611295,0.3763214393792461,0.5626032842570441,-0.009866515174080645,0.04564887965181052,-0.06725085337373865,0.291318371100371,0.9286963229520648,0.31658473236348805,0.8707116260348076,0.010522727798890852,63.5,10.75,0.0008767942280381415,0.00013623995569596228,0.861964906343778,0.019294319144268268,55.0,14.0,0.0008753776667899864,0.00013014273204330518,0.05550321053222575,0.11088910111324897,0.35467203361817545,Moderate-region,Mixed/isotropic,Sensitive,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Sensitive,0.060922612792391154,0.058684617947711515,False,0.0,False,not_required
106,0.10359201534609813,0.02908705112584674,0.09718884290077726,0.033111192893407485,0.7657291666666667,0.08239583333333333,0.7813541666666667,0.07713541666666668,0.0797947061444989,0.02869382439816727,0.07234764282237148,0.031749602490910855,0.20123816413932288,0.04301731609044482,0.20671758495079595,0.048586695668481755,14.67904498777369,14.15632058927112,14.67904498777369,14.786253124218755,0.2571700110673624,0.014486289736528934,0.2561923227815023,0.017066186439978842,0.9403644300622231,0.14359997332491115,0.19596385644116981,0.2517750117074825,-0.0031582391492160355,0.015660371311438853,-0.008752005362578145,0.04220650274037801,0.9736045310995438,0.12484964115920438,0.9444674728531959,0.014613559305453938,73.0,16.5,0.0015953196347031962,0.0005118330704135792,0.9483292422253526,0.014322781909395732,69.5,16.25,0.0016886446886446886,0.00048260540396047433,0.0760711744834352,0.20397787454505942,0.2566811669244323,Dense-global,Region-blob,Stable,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Stable,0.10403791477572086,0.0797947061444989,False,0.0,False,not_required
107,0.031408942467755344,0.010881301447595478,0.038966259094883285,0.013997042797131654,0.7773958333333333,0.04359374999999999,0.744375,0.06239583333333332,0.02826697131849811,0.010977192944057586,0.03187975527930753,0.010845883754537683,0.04885179494546734,0.03887760093036632,0.05577147035575124,0.05435873464789173,87.28608571998058,29.520393219123704,86.39791866001046,34.63142719578015,0.37003734891850826,0.014203158088427204,0.35230965247332924,0.052873201655623925,0.8451055231262659,0.5263166648903307,0.3714816792511595,0.6960202470996808,0.0,0.011508761941937548,0.0,0.06294904459958027,1.0139706251198572,0.046092105132779726,0.9391380515667983,0.008842679773019113,89.0,12.0,0.0011501771303911346,0.00011258001262520506,0.9320529179379808,0.017285426691307393,83.5,21.25,0.0012014158053402237,0.0002828883297633297,0.03007336329890282,0.052311632650609285,0.36117350069591875,Dense-global,Texture/high-frequency,Sensitive,N/A,High-frequency,Dense-global + Texture/high-frequency + High-frequency + Sensitive,0.038966259094883285,0.03232680686035137,False,0.0,False,not_required
108,0.09377085549423998,0.02415329424783784,0.08789603130165857,0.025343524056674255,0.4535416666666666,0.0331770833333333,0.46552083333333333,0.05104166666666665,0.08538365248846089,0.020462200991752277,0.08048313947104115,0.031173635762020667,0.28957240616681035,0.05246420029304827,0.28758402673842237,0.04027025109908966,86.44985418692903,11.045240124186236,86.67533668997504,12.24382380932029,0.3301080687565741,0.01958661776787718,0.32742079953141334,0.02716418926234848,0.950126808778476,0.17254031341563458,0.29902664228507736,0.4535143518680471,-0.003164855718534143,0.016621524007394452,-0.018736762152327977,0.09517252533926142,0.9708779272089041,0.16807565334290775,0.8595943428544752,0.007882066657412534,54.0,12.75,0.0010399590163934426,0.00016691826490260035,0.8605031662217679,0.011327571133484149,54.5,9.5,0.001089208410636982,0.00029919086319108953,0.08293339597975102,0.2885782164526164,0.3287644341439937,Moderate-region,Mixed/isotropic,Stable,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Stable,0.09377085549423998,0.08538365248846089,False,0.0,False,not_required
109,0.08397293236956345,0.024821353119605177,0.08571457239956015,0.032070029234013725,0.5355208333333333,0.06291666666666662,0.5966666666666667,0.09437499999999999,0.05779948641969346,0.025134044158494455,0.05835462440075981,0.022755120089506566,0.09489719866075239,0.10165050782210938,0.08725997523536969,0.09514783126883809,72.34176155310772,43.799175880018936,64.79187729644224,46.0112109044847,0.24770312713053194,0.028852929713986952,0.24569252081605597,0.031724235669925605,0.9118829662258325,0.35282904563887674,0.38458120722126454,0.5948410413097565,0.020337490297041155,0.043244731663209364,0.10121442682613616,0.21897258177604909,0.9999999999849787,0.1602180936156673,0.8902083868628323,0.017833226327520046,49.0,19.75,0.0015668314739688978,0.0002707479363871987,0.9054498070376833,0.0204889615702748,48.0,17.75,0.0017558269476372925,0.0005760616799482955,0.05807705541022663,0.09107858694806104,0.24669782397329396,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.08913292200604608,0.06300802805627445,False,0.0,False,not_required
110,0.0758714819161895,0.027278806893366786,0.07187386488231176,0.022419047671227106,0.313125,0.039635416666666645,0.303125,0.06244791666666666,0.07040285852399158,0.026258406102877302,0.06555053373325989,0.021833632085953236,0.4244305041481352,0.07728944632288925,0.42861851283448726,0.06851874934683966,60.012323419424305,5.213617470220058,60.00756145145547,5.627899526254311,0.3611088162923617,0.019354198530617484,0.3528645286330836,0.029918652853037797,0.9301742381355418,0.2479918444813708,0.3562351549462117,0.5823051536115278,-0.0009244875710434503,0.011363757725693605,-0.006821954512116073,0.09188190124784933,0.9988670766029331,0.07378032104736754,0.8156552515573396,0.019372105986619204,44.0,11.75,0.0008836966604823747,0.0001402323082010581,0.8081909647268598,0.030080068488450573,42.0,13.75,0.0009181156015037595,0.0002724679834054833,0.06797669612862574,0.42652450849131124,0.35698667246272264,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.07837644513855413,0.07204598226564725,False,0.0,False,not_required
111,0.07122588002494715,0.014957364699747996,0.06982175615055627,0.013179291076494438,0.4584375,0.027864583333333304,0.45218749999999996,0.017031249999999998,0.07181234379457498,0.012160405280084052,0.07064038222426454,0.011793674170325896,0.07910483956842096,0.05666436307471921,0.09736022130306934,0.08957467797084347,110.85190276315296,34.195033666744905,106.5094295573414,28.31355719935712,0.34989591590949,0.028910000155934368,0.34792292474220265,0.03542538865903627,0.9200800604917578,0.26050148137366913,0.33851805164765475,0.5277765855501749,-0.004747294652759901,0.015680370099108144,-0.02930882334461813,0.09450133727306784,0.97036619754408,0.09096363835783938,0.8698194742762282,0.00941953991062272,71.0,8.75,0.0008872251157407407,0.0001503692292644758,0.8673670756996597,0.008018528058999719,71.0,9.5,0.0008551569835680751,0.00015589979691143282,0.07122636300941976,0.08823253043574515,0.3489094203258463,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.07165981095026505,0.0722992438963428,False,0.0,False,not_required
112,0.07083609762809431,0.048859799210977065,0.06600980165053785,0.05920234440311696,0.37124999999999997,0.12421874999999999,0.3230208333333333,0.15177083333333335,0.0574870667097752,0.048344978259856265,0.05530977860840271,0.05172949672571513,0.23308840446095103,0.0892824685501028,0.27645616685123436,0.10684033080870689,60.76134178583272,8.129361394482864,61.271548384227124,14.383270816421394,0.3002812621252243,0.035475581915237364,0.30660459306181403,0.02650100310607878,0.9490209544767828,0.20903265398644355,0.3056907484067924,0.5424368415448276,-0.002853334889650422,0.0232583636806036,-0.014554405936410286,0.17672818987954478,0.9892450029475521,0.1538082824309711,0.8355852670719597,0.049268428810214426,44.0,19.75,0.001048880644342973,0.00020255407156450841,0.8157875776451631,0.06234999467349922,41.5,21.25,0.0010212962962962964,0.00015161520337301582,0.056398422659088954,0.25477228565609267,0.3034429275935192,Moderate-region,Mixed/isotropic,Stable,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Stable,0.07186417522233435,0.0584170022075527,False,0.0,False,not_required
113,0.09458268179548952,0.0352564171619872,0.08841403707892294,0.05275132357681356,0.26156250000000003,0.024270833333333297,0.2440625,0.05364583333333334,0.09230738220099176,0.035864517063959406,0.0856754049473332,0.05169754405540634,0.11341584520994538,0.06208596297390202,0.11351055452864345,0.059097786679377054,56.59313219597378,10.985719630299421,54.38756814411265,6.686893743993515,0.3595576577803392,0.01633123004894993,0.3579733599503362,0.01291322988478949,0.9364551932434162,0.24358063341714642,0.3799672132043247,0.5812795187222415,-0.0015211669097281375,0.023864354264943967,-0.013061411925470362,0.2169649244943319,0.9755827340832148,0.18768564420602407,0.785929922339132,0.012671667533437736,39.0,8.5,0.0006979363084014248,0.00011313677185387705,0.7785586772571647,0.029017798371877235,36.5,11.5,0.0006625405844155844,7.95236572890026e-05,0.08899139357416247,0.11346319986929441,0.3587655088653377,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.09458268179548952,0.09230738220099176,False,0.0,False,not_required
114,0.0570149385408459,0.02290160753211054,0.0506179816907701,0.025836284854722287,0.3103125,0.07973958333333331,0.29322916666666665,0.09734374999999995,0.06043034389134412,0.0264232741452953,0.055841286066516026,0.02757314464894664,0.09119456994806734,0.055198273347479815,0.08138387753986065,0.05311965338866141,122.82080180073953,20.617892165873727,120.05858630820381,15.977676236097736,0.45468372610625907,0.013686078070833607,0.4526436032891511,0.019185193103944342,0.8779765199896579,0.29141676243283854,0.52808916834676,0.6143508006573108,-0.008633505910277867,0.02444397804372025,-0.0888912015362203,0.2148120592879517,0.8906803335366745,0.2531607104285083,0.8128236781911421,0.031654430408719625,43.5,13.5,0.0006015888047138046,6.053245996223255e-05,0.8077825467599755,0.04674465964358565,37.5,16.5,0.0005967188779688779,7.757675438596482e-05,0.05813581497893007,0.086289223743964,0.4536636646977051,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.05864543685652475,0.06177625088007828,False,0.0,False,not_required
115,0.07971433171554283,0.00867266027826187,0.09297553538910425,0.04391113385035386,0.1184375,0.01588541666666668,0.13114583333333332,0.038437499999999986,0.08955971760316672,0.009439899180429465,0.09937675363624585,0.025311561604218893,0.14294751900070296,0.12027315676180267,0.2063250543472913,0.21466291493242987,81.32397976012946,12.334907320123918,83.64000367314216,16.062224757660445,0.2985149747301108,0.017575554496799206,0.2846279513981641,0.028348870113851232,0.9606164607883856,0.12263542773038338,0.3072003438535561,0.47148843537712953,0.008796025862053893,0.018317503812920022,0.1195396124752347,0.28152440509837495,1.0702214433266515,0.2736807049868091,0.6927796525632901,0.010964498354161356,18.5,4.0,0.0008528079710144927,0.0002648809523809524,0.6975000789508095,0.014041564957746,16.0,6.75,0.0010896381578947368,0.0009272693452380952,0.09446823561970628,0.1746362866739971,0.29157146306413745,Moderate-region,Mixed/isotropic,Stable,N/A,Low-frequency,Moderate-region + Mixed/isotropic + Low-frequency + Stable,0.09297553538910425,0.09937675363624585,False,0.0,False,not_required
116,0.07267636381877347,0.021517216714970824,0.06742071857205179,0.03007121351930981,0.41822916666666665,0.03375,0.38739583333333333,0.07994791666666667,0.05449521442131092,0.01703007422637104,0.04903669133800537,0.019659779120271385,0.3320734139121663,0.09224036710036354,0.3439525126579608,0.08926942839176483,90.70167893020667,4.903983495610618,91.18321778607256,5.292931167398464,0.28891667113985187,0.03530582520698977,0.2872764631648979,0.03587589888641468,0.9521777502620986,0.16587965812141647,0.2682895640050538,0.42301301924717927,-0.010249162138575983,0.030500899863558098,-0.06328852109036018,0.21034030497916661,0.9437855977824771,0.2560742371591167,0.8499508932967855,0.01444382873998773,46.5,8.0,0.0011985367063492064,0.0003220883050189774,0.8404515587030181,0.028920569290262987,46.0,8.5,0.001183962109272393,0.0002680367018602313,0.05176595287965814,0.3380129632850636,0.28809656715237486,Moderate-region,Mixed/isotropic,Stable,N/A,Low-frequency,Moderate-region + Mixed/isotropic + Low-frequency + Stable,0.07319913419139173,0.05499339827280714,False,0.0,False,not_required
117,0.018667325929335687,0.008924392674678908,0.013101591173067348,0.008615641237398622,0.21447916666666667,0.04677083333333332,0.19302083333333334,0.06562499999999999,0.017180431446184224,0.008636597191609913,0.012792174414462435,0.008696904567149319,0.065353001045165,0.06298853264603016,0.07449695823129004,0.041626669234617684,75.32091590433595,88.54898119913487,53.429991864167334,108.36689309251626,0.36620274729562846,0.02880263364954261,0.3770086472166398,0.021325790615405626,0.8218322859244145,0.4325122632231093,0.5800601607343123,0.7051588685930221,-0.004558467481577587,0.01403353649401197,-0.09179572274246688,0.3542745637164699,0.9124730891218659,0.37827011461583393,0.7700900611813271,0.027444729649071187,27.5,10.5,0.0007520632045088568,0.00019444444444444435,0.7579501700948297,0.04681229343807125,24.0,7.75,0.0006763915243516762,0.00021473524305555547,0.014986302930323329,0.06992497963822752,0.3716056972561341,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.018667325929335687,0.017180431446184224,False,0.0,False,not_required
118,0.04579549956810948,0.008746629771187078,0.04111904680551329,0.011138095816667998,0.37614583333333335,0.05406250000000001,0.4116666666666666,0.10479166666666662,0.04845274491569654,0.008442650457747135,0.0434492529367444,0.010532451065174996,0.07412135965307429,0.04364186974445437,0.08293674903688092,0.0376264792029147,91.49001833669558,37.73660952370689,93.29848802109885,31.253640921169293,0.4653931801337985,0.016595275728125747,0.4569812675481179,0.029660577334688742,0.8650319068606038,0.4100190636845863,0.49984173909142293,0.8119908133914575,0.00495461649036618,0.013832674327613852,0.0473780873673589,0.12030280533562955,0.9808417360488291,0.15571418866239528,0.843060263877327,0.017623744796808172,48.0,8.0,0.0005794892188052315,6.336906727531723e-05,0.8543701593954349,0.04042295631072701,51.0,7.75,0.0005928191489361702,7.774595687331533e-05,0.04595099892622047,0.0785290543449776,0.4611872238409582,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.04601161946847424,0.04845274491569654,False,0.0,False,not_required
119,0.07090265815747844,0.012461466956461428,0.06960175762155607,0.03702677236164176,0.6745833333333333,0.04526041666666669,0.7010416666666667,0.10536458333333332,0.05204826693772317,0.013826091009009757,0.052338502740494584,0.018308686482308968,0.0847428526736273,0.06484800364567693,0.07714678131488764,0.051315559747136044,98.77223653067789,34.0627513810399,95.4094063437891,29.309045667548332,0.2498009911646107,0.01496726294129741,0.26595313323029335,0.07438764956348382,0.9174897027135043,0.2826081091106356,0.30233825628573746,0.4688554653942724,0.0,0.04915212105539921,0.0,0.23772836366648492,0.9999999999812201,0.2879773900770669,0.920182770859957,0.00699366087193376,57.0,10.0,0.001793718686707174,0.0004121116651180281,0.9295675887035773,0.022455139273745095,55.0,24.25,0.0016647012578616352,0.0008521153451233362,0.052193384839108875,0.08094481699425747,0.257877062197452,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.07408600287842715,0.05452792356449926,False,0.0,False,not_required
120,0.03806959542470527,0.012020116036360093,0.03839354748715415,0.00982622582237154,0.6139583333333334,0.11177083333333337,0.6839583333333333,0.1535416666666667,0.029575958519739314,0.008898718435804382,0.028171358221356,0.008745876940475832,0.05387665329652866,0.06403101396529406,0.06699690512170234,0.07528755771785409,81.34346735752672,30.917993580148902,86.63575413669068,33.005185609468455,0.2547753113930762,0.017826593957202763,0.24616825650321827,0.040239762188485406,0.8939295038157368,0.36903859792655125,0.3716788885930786,0.6579557967219389,0.018013717638271864,0.060157254697138104,0.10885315417800524,0.42317449630747866,0.9999999999564384,0.06653267644403849,0.9002593025597379,0.028870169571049487,61.0,11.75,0.0014324596774193546,0.0002849702380952378,0.9237383065918714,0.035283955233617936,55.5,17.75,0.0015045955882352943,0.0003959335355793322,0.02887365837054766,0.0604367792091155,0.25047178394814723,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.0387898644455996,0.029911069818244818,False,0.0,False,not_required
121,0.058648216784103396,0.021194780018153427,0.05512212781111117,0.027047444619853242,0.6655208333333333,0.08020833333333333,0.649375,0.09859374999999992,0.040762462312422115,0.017415365226692202,0.03871785087674412,0.022624421928100602,0.20496323154887097,0.0610126509668463,0.1957349270788753,0.11006244917078609,89.46382033516748,21.807259442753704,88.89925121236118,22.400728090890027,0.2434366095409147,0.024230357077475034,0.25176273261534304,0.0395191623726526,0.9360519680548756,0.2267776949748891,0.29151025940599284,0.45330561078885323,-0.015257426419645309,0.034995264794161866,-0.08665487102875269,0.19723574016552098,0.999999999973717,0.17999684963305185,0.9015065080958129,0.02095077837557091,53.0,13.75,0.0020794025157232707,0.0004194082383397798,0.8922643321156348,0.023629391922425524,53.0,14.25,0.001886284157449577,0.0003474540895639269,0.03974015659458312,0.20034907931387314,0.24759967107812886,Dense-global,Region-blob,Stable,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Stable,0.05949436240243679,0.04519743301081021,False,0.0,False,not_required
122,0.049889070313903175,0.01682719906283814,0.05260185923546183,0.019118293628386115,0.4102083333333333,0.056927083333333295,0.42322916666666666,0.15317708333333335,0.05026332771481995,0.018447869758456546,0.052313925953663035,0.021673566079553598,0.15557870669252852,0.09658882564836052,0.15312159730394637,0.07159379974890641,136.488422330091,3.6104680696371076,136.627327425315,5.3437654220124955,0.37800719919417425,0.011893052255338432,0.3728065650940055,0.015974093490334018,0.9135225389656465,0.25720299267418845,0.39074025284656655,0.6768090063388571,0.0,0.02586175456300376,0.0,0.23740960724962132,0.9999999999812105,0.03035838173023042,0.8453818126088227,0.017054036160890296,56.0,6.0,0.0007333766840069362,6.967902264162665e-05,0.8452970978400306,0.04423107496296508,57.0,9.5,0.0007424868295019157,0.00012832366961459637,0.05128862683424149,0.15435015199823743,0.3754068821440899,Moderate-region,Texture/high-frequency,Intermediate,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Intermediate,0.0526422786916568,0.05235743497688148,False,0.0,False,not_required
123,0.028144766875987725,0.007879860161810897,0.03056785414260213,0.007630763858509686,0.7671874999999999,0.03953125000000002,0.8026041666666667,0.09432291666666659,0.021348794326999043,0.006388708490410705,0.02250846999395701,0.007183564451474646,0.052277131031231355,0.04013962621829365,0.06169412041836479,0.03468579349803444,73.17941453838668,44.112690493144015,58.70148614487006,33.52205143962212,0.26976021781481585,0.01952849842457488,0.2577611293990058,0.023025715607962405,0.8030497360785326,0.3750735196042029,0.46540077740233216,0.6288006969100408,0.03717306274360112,0.06453075021536209,0.26041262524480036,0.43151127363690434,0.9999999999663902,0.1844963342208643,0.9299126626349856,0.011119946781718126,60.5,9.75,0.0014507850241545894,0.00021258121399581032,0.9414310408959536,0.027338395293318163,60.5,17.75,0.0015915190552871711,0.0002343818421980386,0.021928632160478027,0.056985625724798074,0.2637606736069108,Dense-global,Region-blob,Sensitive,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Sensitive,0.03123429010506866,0.022807326014689665,False,0.0,False,not_required
124,0.07931054496173401,0.01825472598044514,0.07766147468206908,0.02061763113724205,0.24833333333333335,0.01932291666666669,0.22999999999999998,0.04609375000000002,0.08236257562178065,0.021995147392358624,0.08052745220239803,0.026116609126029547,0.10434180002155011,0.1069443569149313,0.09745991051242622,0.09920856232155931,102.22504474234594,60.7668520671918,100.95966539146924,63.580455717698555,0.4536038507290823,0.02824334175354315,0.4519716035767448,0.033000132185777686,0.9279765979755282,0.2522472335762531,0.4032342671826946,0.603559934800916,-0.00470687513375348,0.011167143332819852,-0.048995904902499776,0.10953764747891605,0.9741108080910705,0.10035291731826868,0.7809910789413423,0.008531552760524308,34.0,6.75,0.0006502525252525252,8.006723241098246e-05,0.776873764827777,0.018853000033855816,32.0,11.75,0.0006212797619047619,9.051096263267304e-05,0.08144501391208933,0.10090085526698817,0.4527877271529136,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.07980798401452335,0.08280733317009044,False,0.0,False,not_required
125,0.0431953472161737,0.008601161741982818,0.03685689260478438,0.020446564006711795,0.2225,0.018645833333333306,0.21010416666666665,0.09255208333333334,0.04493629641883528,0.010005287092150275,0.0395125413206383,0.020243940847439638,0.03235324585163765,0.026774276362542922,0.04162486050625522,0.03244289784520424,106.14013629534072,50.14334074972126,105.93192348168392,44.20636104674226,0.4446464562919529,0.013110895535021927,0.4396570345842048,0.013468741366551629,0.8680373436557522,0.3480304636931264,0.5551844396171568,0.676854663431623,-0.0021712903670466736,0.02430928633453211,-0.03474143584135002,0.3893026917680513,0.941053535593663,0.34447613834189417,0.7611985936154673,0.011357342987871277,27.0,5.75,0.0005324712643678161,5.7567158718474574e-05,0.7543039276662775,0.05906232983275961,23.5,11.25,0.0005172242134607727,7.318722943722947e-05,0.04222441886973679,0.036989053178946435,0.44215174543807884,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.0431953472161737,0.04524026737228986,False,0.0,False,not_required
126,0.05795994183309629,0.028076621736906927,0.05309230924682859,0.059899960005841094,0.9595833333333332,0.011822916666666794,0.9564583333333333,0.044322916666666656,0.03781864449124041,0.013592610332110133,0.039651268469702954,0.02894821305857178,0.07026874529083915,0.06923622526668263,0.056570535641638706,0.0522407615204509,122.26683622310959,56.1149060638122,100.927372760049,75.51141263223472,0.2300812640690057,0.07346923474601869,0.26467775276257266,0.08289468657289764,0.8472337986926362,0.46539875529947394,0.40649832732233815,0.6870913364080475,0.0,0.36277755002046896,0.0,0.9574284548916527,0.999999999978552,0.9396637003657436,0.9703949632604041,0.004768920752571515,53.0,23.0,0.002286409808488613,0.002198299314265428,0.9731919097772574,0.010805824586771706,52.5,32.5,0.0022895833333333336,0.0015365334145732604,0.03873495648047168,0.06341964046623894,0.24737950841578918,Dense-global,Region-blob,Sensitive,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Sensitive,0.07160791774308314,0.04615814348806511,False,0.0,False,not_required
127,0.08132233144729385,0.03292245399910386,0.07556352597151816,0.04626375043501668,0.37625,0.02442708333333332,0.35520833333333335,0.04625000000000001,0.0789957850161971,0.03698800409051165,0.07286036181573471,0.04760812130640433,0.13007562767495226,0.04578057930490999,0.1368048966129863,0.04199989048651627,117.36182204294592,12.945051429359822,113.66291194349219,14.853222568074884,0.347808336567001,0.017474147077762014,0.34429053508396296,0.018394654925024234,0.9463328142869457,0.20021730750389066,0.34511669883328244,0.47594304508897145,-0.0024932768508546116,0.028578099901821086,-0.017733096055510135,0.24693805832483556,0.9961815068317346,0.2421385203646883,0.8245347703769652,0.011500457213752147,48.5,11.5,0.0007379712301587302,8.022302769070003e-05,0.8166842278509291,0.017247146162677862,44.5,14.75,0.0007348424145299145,0.00011742903443456463,0.07592807341596591,0.13344026214396928,0.346049435825482,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.08187959470706122,0.0789957850161971,False,0.0,False,not_required
